,scheduler,makespan_ratio
0,BILScheduler,1.0
1,BILScheduler,1.0
2,BILScheduler,1.0003965110166142
3,BILScheduler,1.0000407458446883
4,BILScheduler,1.0002698532239613
5,BILScheduler,1.0
6,BILScheduler,1.0001886310134778
7,BILScheduler,1.00004059874219
8,BILScheduler,1.0007066590261897
9,BILScheduler,1.0000059030781645
10,BILScheduler,1.0003761697760492
11,BILScheduler,1.0
12,BILScheduler,1.0
13,BILScheduler,1.0004826593293104
14,BILScheduler,1.0004478612411911
15,BILScheduler,1.0001429517188765
16,BILScheduler,1.0
17,BILScheduler,1.0002354994480585
18,BILScheduler,1.0001085636253888
19,BILScheduler,1.0
20,BILScheduler,1.00018721026896
21,BILScheduler,1.0005260368517785
22,BILScheduler,1.0001718782655404
23,BILScheduler,1.0
24,BILScheduler,1.0
25,BILScheduler,1.0
26,BILScheduler,1.0
27,BILScheduler,1.000158829898779
28,BILScheduler,1.0
29,BILScheduler,1.0002388042798462
30,BILScheduler,1.0
31,BILScheduler,1.0
32,BILScheduler,1.0
33,BILScheduler,1.0
34,BILScheduler,1.0
35,BILScheduler,1.0000000000000029
36,BILScheduler,1.0
37,BILScheduler,1.0000000000000024
38,BILScheduler,1.000039951606866
39,BILScheduler,1.0
40,BILScheduler,1.0004371018518778
41,BILScheduler,1.0002387668502162
42,BILScheduler,1.0000847102326076
43,BILScheduler,1.0
44,BILScheduler,1.0004001298880705
45,BILScheduler,1.0002099355808278
46,BILScheduler,1.0
47,BILScheduler,1.000048988077195
48,BILScheduler,1.0
49,BILScheduler,1.0000211460995556
50,BILScheduler,1.0001005554548266
51,BILScheduler,1.0
52,BILScheduler,1.0
53,BILScheduler,1.0003190093918441
54,BILScheduler,1.0
55,BILScheduler,1.0000000000000173
56,BILScheduler,1.0002644814674206
57,BILScheduler,1.0
58,BILScheduler,1.0
59,BILScheduler,1.0
60,BILScheduler,1.0003073426921292
61,BILScheduler,1.0
62,BILScheduler,1.0
63,BILScheduler,1.0002060605498593
64,BILScheduler,1.0
