,scheduler,makespan_ratio
0,BILScheduler,1.444444443222222
1,BILScheduler,1.24999999940625
2,BILScheduler,1.3999999989999998
3,BILScheduler,1.2857142850816325
4,BILScheduler,1.2857142850816325
5,BILScheduler,1.1666666663611112
6,BILScheduler,1.2857142850816325
7,BILScheduler,1.444444443222222
8,BILScheduler,1.3749999990468749
9,BILScheduler,1.10000000007
10,BILScheduler,1.444444443222222
11,BILScheduler,1.1666666664166667
12,BILScheduler,1.4999999985833332
13,BILScheduler,1.24999999940625
14,BILScheduler,1.444444443222222
15,BILScheduler,1.2857142850816325
16,BILScheduler,1.3333333324444443
17,BILScheduler,1.3749999990468749
18,BILScheduler,1.124999999796875
19,BILScheduler,1.24999999940625
20,BILScheduler,1.5714285696938775
21,BILScheduler,1.3999999989999998
22,BILScheduler,1.181818181429752
23,BILScheduler,1.3749999990468749
24,BILScheduler,1.24999999940625
25,BILScheduler,1.2857142850816325
26,BILScheduler,1.3749999990468749
27,BILScheduler,1.10000000007
28,BILScheduler,1.181818181429752
29,BILScheduler,1.3333333324444443
30,BILScheduler,1.24999999940625
31,BILScheduler,1.4999999985833332
32,BILScheduler,1.4999999985833332
33,BILScheduler,1.10000000007
34,BILScheduler,1.2857142850816325
35,BILScheduler,1.1666666663611112
36,BILScheduler,1.3999999989999998
37,BILScheduler,1.4999999985833332
38,BILScheduler,1.4999999985833332
39,BILScheduler,1.444444443222222
40,BILScheduler,1.076923077147929
41,BILScheduler,1.624999998015625
42,BILScheduler,1.2857142850816325
43,BILScheduler,1.181818181429752
44,BILScheduler,1.111111110962963
45,BILScheduler,1.1666666664166667
46,BILScheduler,1.624999998015625
47,BILScheduler,1.076923077147929
48,BILScheduler,1.1666666663611112
49,BILScheduler,1.076923077147929
50,BILScheduler,1.444444443222222
51,BILScheduler,1.1666666664166667
52,BILScheduler,1.444444443222222
53,BILScheduler,1.444444443222222
54,BILScheduler,1.0000000001666667
55,BILScheduler,1.1666666663611112
56,BILScheduler,1.444444443222222
57,BILScheduler,1.2857142850816325
58,BILScheduler,1.1666666664166667
59,BILScheduler,1.24999999940625
60,BILScheduler,1.1666666664166667
61,BILScheduler,1.24999999940625
62,BILScheduler,1.444444443222222
63,BILScheduler,1.444444443222222
64,BILScheduler,1.1666666664166667
65,BILScheduler,1.3749999990468749
66,BILScheduler,1.1666666664166667
67,BILScheduler,1.3999999989999998
68,BILScheduler,1.24999999940625
69,BILScheduler,1.124999999796875
70,BILScheduler,1.1666666664166667
71,BILScheduler,1.0000000001666667
72,BILScheduler,1.2857142850816325
