,scheduler,makespan_ratio
0,BILScheduler,1.037037036994513
1,BILScheduler,1.0000000003
2,BILScheduler,1.20000000014
3,BILScheduler,1.0476190475787983
4,BILScheduler,1.19999999964
5,BILScheduler,1.166666666388889
6,BILScheduler,1.0000000003
7,BILScheduler,1.1818181816694215
8,BILScheduler,1.1428571429591836
9,BILScheduler,1.2857142850408163
10,BILScheduler,1.0000000003
11,BILScheduler,1.166666666388889
12,BILScheduler,1.3999999989599998
13,BILScheduler,1.1428571429591836
14,BILScheduler,1.1333333331977775
15,BILScheduler,1.1666666665277778
16,BILScheduler,1.1666666665277778
17,BILScheduler,1.2857142850408163
18,BILScheduler,1.1333333331977775
19,BILScheduler,1.0909090908347108
20,BILScheduler,1.1666666667916668
21,BILScheduler,1.0909090908347108
22,BILScheduler,1.0909090908347108
23,BILScheduler,1.1428571429591836
24,BILScheduler,1.19999999988
25,BILScheduler,1.1428571429591836
26,BILScheduler,1.19999999964
27,BILScheduler,1.0909090908347108
28,BILScheduler,1.1538461537278106
29,BILScheduler,1.2857142850408163
30,BILScheduler,1.19999999964
31,BILScheduler,1.20000000014
32,BILScheduler,1.1428571429591836
33,BILScheduler,1.19999999988
34,BILScheduler,1.0000000003
35,BILScheduler,1.19999999964
36,BILScheduler,1.037037036994513
37,BILScheduler,1.1666666665277778
38,BILScheduler,1.0000000003
39,BILScheduler,1.166666666388889
40,BILScheduler,1.0909090908347108
41,BILScheduler,1.20000000014
42,BILScheduler,1.0000000003
43,BILScheduler,1.0000000003
44,BILScheduler,1.1666666667916668
45,BILScheduler,1.0000000003
46,BILScheduler,1.037037036994513
47,BILScheduler,1.037037036994513
48,BILScheduler,1.1666666665277778
49,BILScheduler,1.19999999964
50,BILScheduler,1.1818181816694215
51,BILScheduler,1.0000000003
52,BILScheduler,1.0000000003
53,BILScheduler,1.1428571429591836
54,BILScheduler,1.2857142850408163
55,BILScheduler,1.1538461537278106
56,BILScheduler,1.0303030303471075
57,BILScheduler,1.166666666388889
58,BILScheduler,1.1428571429591836
59,BILScheduler,1.1538461537278106
60,BILScheduler,1.0000000003
61,BILScheduler,1.1428571429591836
62,BILScheduler,1.1428571429591836
63,BILScheduler,1.0000000003
64,BILScheduler,1.19999999988
65,BILScheduler,1.0303030303471075
66,BILScheduler,1.1428571429591836
67,BILScheduler,1.19999999988
68,BILScheduler,1.19999999988
69,BILScheduler,1.1428571429591836
70,BILScheduler,1.166666666388889
71,BILScheduler,1.1428571429591836
72,BILScheduler,1.1666666667916668
73,BILScheduler,1.2857142850408163
74,BILScheduler,1.0000000003
75,BILScheduler,1.1818181816157025
76,BILScheduler,1.0303030303471075
77,BILScheduler,1.0303030303471075
78,BILScheduler,1.19999999988
79,BILScheduler,1.037037036994513
80,BILScheduler,1.0909090908347108
81,BILScheduler,1.1666666665277778
82,BILScheduler,1.1538461537278106
83,BILScheduler,1.0303030303471075
84,BILScheduler,1.0303030303471075
85,BILScheduler,1.0303030303471075
86,BILScheduler,1.1428571429591836
87,BILScheduler,1.0000000003
88,BILScheduler,1.0909090908347108
89,BILScheduler,1.1428571429591836
90,BILScheduler,1.0000000003
91,BILScheduler,1.1666666667916668
92,BILScheduler,1.19999999988
93,BILScheduler,1.2857142850408163
94,BILScheduler,1.1818181816157025
95,BILScheduler,1.0000000003
96,BILScheduler,1.0909090908347108
97,BILScheduler,1.1428571429591836
98,BILScheduler,1.1538461537278106
99,BILScheduler,1.0000000003
100,BILScheduler,1.1666666667916668
101,BILScheduler,1.0909090908347108
102,BILScheduler,1.1666666667916668
103,BILScheduler,1.037037036994513
104,BILScheduler,1.1538461537278106
105,BILScheduler,1.19999999988
106,BILScheduler,1.1538461537278106
107,BILScheduler,1.1428571429591836
108,BILScheduler,1.1666666665277778
109,BILScheduler,1.20000000014
110,BILScheduler,1.1818181816157025
111,BILScheduler,1.0303030303471075
112,BILScheduler,1.1538461537278106
113,BILScheduler,1.1538461537278106
114,BILScheduler,1.2857142850408163
115,BILScheduler,1.1818181816694215
116,BILScheduler,1.0303030303471075
117,BILScheduler,1.166666666388889
118,BILScheduler,1.0303030303471075
119,BILScheduler,1.1428571429591836
120,BILScheduler,1.1333333331977775
121,BILScheduler,1.037037036994513
122,BILScheduler,1.2857142850408163
123,BILScheduler,1.0909090908347108
124,BILScheduler,1.0000000003
