scheduler_name,recipe,workflow_instance,ccr,num_processors,mode,n,task_name,task_score,duplicated_tasks,target_benefit,num_target_processors,dup_factor,makespan,baseline_makespan,makespan_ratio,num_tasks,avg_task_cost,avg_edge_size,task_cost,incoming_comm,outgoing_comm,in_out_ratio,out_in_ratio,num_children,num_parents
heft,montage,2,1.0,8,top-n,3,mAdd_00000033,0.825,"mAdd_00000067,mAdd_00000136,mAdd_00000033",3839.747002500908,1,2,13640.18779062778,13904.302008666502,0.9810048560600813,238,307.6688193277311,34.72494386837607,2.316,605.2845120000001,829.44576,0.7297457425064179,1.3703403003974433,2,12
heft,montage,2,1.0,8,bottom-n,1,mBackground_00000177,0.5645150008308853,mBackground_00000177,623.5062350481858,1,2,13879.061166176523,13904.302008666502,0.9981846738891139,238,307.6688193277311,34.72494386837607,114.103,41.871268,110.004478,0.380632395710291,2.6272067518948794,2,2
heft,montage,2,1.0,8,bottom-n,2,mBackground_00000189,0.5684032306720739,"mBackground_00000177,mBackground_00000189",695.1200663588679,1,2,13880.874683091608,13904.302008666502,0.9983151023647003,238,307.6688193277311,34.72494386837607,114.103,48.063717,110.004478,0.43692509499476917,2.288721823158205,2,2
heft,montage,2,1.0,8,bottom-n,3,mBackground_00000174,0.5451215838128993,"mBackground_00000177,mBackground_00000189,mBackground_00000174",316.66558607108163,1,2,13908.193045151025,13904.302008666502,1.0002798440714318,238,307.6688193277311,34.72494386837607,114.103,40.175549,110.004478,0.36521739596818953,2.738095203129645,2,2
cpop,montage,2,1.0,8,top-n,1,mAdd_00000214,0.8233432125239213,mAdd_00000214,3792.7071741002146,1,2,13544.17867760475,13951.249485567323,0.9708219103684089,238,307.6688193277311,34.72494386837607,21.935,550.041228,829.44576,0.6631430944923995,1.5079701625566146,2,11
cpop,montage,2,1.0,8,top-n,2,mAdd_00000067,0.825,"mAdd_00000214,mAdd_00000067",3812.1407341784816,1,2,13977.337774040232,13951.249485567323,1.0018699607156978,238,307.6688193277311,34.72494386837607,2.316,550.041228,829.44576,0.6631430944923995,1.5079701625566146,2,11
cpop,montage,2,1.0,8,top-n,3,mAdd_00000101,0.847671268158863,"mAdd_00000214,mAdd_00000067,mAdd_00000101",3834.445214839223,1,2,13977.337774040232,13951.249485567323,1.0018699607156978,238,307.6688193277311,34.72494386837607,23.138,385.034511,829.44576,0.4642069796100953,2.154211470150529,2,8
cpop,montage,2,1.0,8,bottom-n,1,mBackground_00000097,0.4166676218200611,mBackground_00000097,128.14736328282015,1,2,13983.31134329268,13951.249485567323,1.0022981352142348,238,307.6688193277311,34.72494386837607,114.103,43.335861,110.00448,0.39394632836771737,2.538416855269127,2,2
cpop,montage,2,1.0,8,bottom-n,2,mBackground_00000025,0.5289338595823749,"mBackground_00000097,mBackground_00000025",591.3475217541381,1,2,13966.82832726466,13951.249485567323,1.0011166628274732,238,307.6688193277311,34.72494386837607,114.103,48.483912,110.004478,0.44074489403967715,2.2688861822866113,2,2
cpop,montage,2,1.0,8,bottom-n,3,mBackground_00000027,0.5346696393202036,"mBackground_00000097,mBackground_00000025,mBackground_00000027",587.6269875783946,1,2,13983.644542195654,13951.249485567323,1.0023220183010737,238,307.6688193277311,34.72494386837607,114.103,48.141854,110.004478,0.4376354024424351,2.2850070959045325,2,2
heft,montage,2,1.0,16,top-n,1,mAdd_00000070,0.8736345020046725,mAdd_00000070,2870.2826009404425,1,2,6378.943084642344,6388.077935170118,0.998570015798104,135,324.6681555555556,45.59880112956811,9.021,220.093216,829.44576,0.2653497390836021,3.768611205172266,2,5
heft,montage,2,1.0,16,top-n,2,mAdd_00000018,0.8400957014520237,"mAdd_00000070,mAdd_00000018",2808.8100459540815,1,2,5999.537408405508,6388.077935170118,0.9391772406805706,135,324.6681555555556,45.59880112956811,2.316,330.03227100000004,829.44576,0.3978949401103697,2.513226229322283,2,7
heft,montage,2,1.0,16,top-n,3,mAdd_00000097,0.8603816766092974,"mAdd_00000070,mAdd_00000018,mAdd_00000097",2883.993076984483,1,2,5999.537408405508,6388.077935170118,0.9391772406805706,135,324.6681555555556,45.59880112956811,2.316,275.030033,829.44576,0.33158290302189264,3.015837037695443,2,6
heft,montage,2,1.0,16,bottom-n,1,mBackground_00000116,0.3891436112679705,mBackground_00000116,262.2073220360676,1,2,6401.467743083678,6388.077935170118,1.0020960620783665,135,324.6681555555556,45.59880112956811,114.103,49.630815,110.004478,0.4511708605171509,2.216455200262176,2,2
heft,montage,2,1.0,16,bottom-n,2,mBackground_00000051,0.49398089676812673,"mBackground_00000116,mBackground_00000051",231.5600987597345,1,2,6401.467743083678,6388.077935170118,1.0020960620783665,135,324.6681555555556,45.59880112956811,114.103,50.424341,110.004478,0.45838443958617753,2.1815749262841138,2,2
heft,montage,2,1.0,16,bottom-n,3,mBackground_00000068,0.5027546773863341,"mBackground_00000116,mBackground_00000051,mBackground_00000068",478.8714431466906,1,2,6406.786825863676,6388.077935170118,1.0029287198564931,135,324.6681555555556,45.59880112956811,114.103,55.397149999999996,110.004478,0.5035899538562421,1.98574255173777,2,2
cpop,montage,2,1.0,16,top-n,1,mAdd_00000123,0.8521966167812806,mAdd_00000123,2878.9449058734763,1,2,6421.17942729739,6421.17942729739,1.0,135,324.6681555555556,45.59880112956811,16.587,275.059145,829.44576,0.33161800115778517,3.015517844353075,2,6
cpop,montage,2,1.0,16,top-n,2,mAdd_00000018,0.8480789144682934,"mAdd_00000123,mAdd_00000018",2879.7882942413544,1,2,5994.868450456997,6421.17942729739,0.9336086179077816,135,324.6681555555556,45.59880112956811,2.316,330.03227100000004,829.44576,0.3978949401103697,2.513226229322283,2,7
cpop,montage,2,1.0,16,top-n,3,mAdd_00000097,0.8596785064436464,"mAdd_00000123,mAdd_00000018,mAdd_00000097",2746.5362519108867,1,2,5992.915573701984,6421.17942729739,0.9333044873695955,135,324.6681555555556,45.59880112956811,2.316,275.030033,829.44576,0.33158290302189264,3.015837037695443,2,6
cpop,montage,2,1.0,16,bottom-n,1,mBackground_00000077,0.411556250767247,mBackground_00000077,278.66872917205455,1,2,6429.671856172098,6421.17942729739,1.0013225652655968,135,324.6681555555556,45.59880112956811,114.103,37.992921,110.00448,0.34537612468146756,2.8953941182885092,2,2
cpop,montage,2,1.0,16,bottom-n,2,mBackground_00000053,0.47297857630982165,"mBackground_00000077,mBackground_00000053",39.06989802356293,1,2,6429.671856172098,6421.17942729739,1.0013225652655968,135,324.6681555555556,45.59880112956811,114.103,46.946232,110.004478,0.42676655399428376,2.3432014309476425,2,2
cpop,montage,2,1.0,16,bottom-n,3,mBackground_00000068,0.5224921836325578,"mBackground_00000077,mBackground_00000053,mBackground_00000068",557.850431100971,1,2,6433.026502241939,6421.17942729739,1.0018449998288765,135,324.6681555555556,45.59880112956811,114.103,55.397149999999996,110.004478,0.5035899538562421,1.98574255173777,2,2
heft,montage,2,5.0,4,top-n,1,mAdd_00000033,0.8486309315395641,mAdd_00000033,25525.237674205364,1,2,28640.955986113604,45965.275248418264,0.6230998472504347,165,446.3416848484848,36.82160686118252,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
heft,montage,2,5.0,4,top-n,2,mBackground_00000144,0.8899045417648763,"mAdd_00000033,mBackground_00000144",6431.430908148272,1,2,45949.52299239808,45965.275248418264,0.9996573009530553,165,446.3416848484848,36.82160686118252,114.103,29.570195,110.004478,0.2688090115749651,3.7201133776764075,2,2
heft,montage,2,5.0,4,top-n,3,mAdd_00000101,0.8397060406807186,"mAdd_00000033,mBackground_00000144,mAdd_00000101",20425.26618548244,1,2,45949.52299239808,45965.275248418264,0.9996573009530553,165,446.3416848484848,36.82160686118252,2.316,495.038988,829.44576,0.5968310549926737,1.6755160302646706,2,10
heft,montage,2,5.0,4,bottom-n,1,mBackground_00000120,0.5459263603916348,mBackground_00000120,6241.764829695225,1,2,45949.52299239808,45965.275248418264,0.9996573009530553,165,446.3416848484848,36.82160686118252,114.103,59.045345,110.004478,0.5367540128684579,1.8630508128964276,2,2
heft,montage,2,5.0,4,bottom-n,2,mBackground_00000140,0.5636083733513793,"mBackground_00000120,mBackground_00000140",6244.489994051757,1,2,45981.635896185515,45965.275248418264,1.0003559349460833,165,446.3416848484848,36.82160686118252,114.103,59.989655,110.004478,0.5453382997735783,1.8337241312689665,2,2
heft,montage,2,5.0,4,bottom-n,3,mBackground_00000141,0.5797475403426101,"mBackground_00000120,mBackground_00000140,mBackground_00000141",6336.0287713172875,1,2,45656.758336438004,45965.275248418264,0.9932880438480377,165,446.3416848484848,36.82160686118252,114.103,31.202541999999998,110.004478,0.28364792567808006,3.5254973136483563,2,2
cpop,montage,2,5.0,4,top-n,1,mAdd_00000033,0.8387825707988068,mAdd_00000033,25539.610099843678,1,2,46295.969857878306,46295.969857878306,1.0,165,446.3416848484848,36.82160686118252,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
cpop,montage,2,5.0,4,top-n,2,mAdd_00000101,0.8382696389909874,"mAdd_00000033,mAdd_00000101",25543.061534135155,1,2,28640.955986113604,46295.969857878306,0.6186490114374329,165,446.3416848484848,36.82160686118252,2.316,495.038988,829.44576,0.5968310549926737,1.6755160302646706,2,10
cpop,montage,2,5.0,4,top-n,3,mBackground_00000099,0.9213718432527016,"mAdd_00000033,mAdd_00000101,mBackground_00000099",9552.867904497576,2,3,28640.955986113604,46295.969857878306,0.6186490114374329,165,446.3416848484848,36.82160686118252,114.103,22.102679,110.004478,0.20092526596962715,4.976974872593499,2,2
cpop,montage,2,5.0,4,bottom-n,1,mBackground_00000120,0.5444261106049249,mBackground_00000120,6241.764829695225,1,2,46280.21760185812,46295.969857878306,0.9996597488708295,165,446.3416848484848,36.82160686118252,114.103,59.045345,110.004478,0.5367540128684579,1.8630508128964276,2,2
cpop,montage,2,5.0,4,bottom-n,2,mBackground_00000140,0.5677676642848715,"mBackground_00000120,mBackground_00000140",6468.224422452382,1,2,45920.45283799987,46295.969857878306,0.991888775177813,165,446.3416848484848,36.82160686118252,114.103,59.989655,110.004478,0.5453382997735783,1.8337241312689665,2,2
cpop,montage,2,5.0,4,bottom-n,3,mBackground_00000094,0.48986957628411154,"mBackground_00000120,mBackground_00000140,mBackground_00000094",5892.637663171256,1,2,46326.93498892068,46295.969857878306,1.0006688515466342,165,446.3416848484848,36.82160686118252,114.103,53.297274,110.004478,0.48450094913408887,2.063979444802374,2,2
heft,montage,2,5.0,8,top-n,1,mAdd_00000332,0.825,mAdd_00000332,15281.663598790072,1,2,26690.108585545513,26972.7092775052,0.9895227176086693,332,243.7379307228916,31.44605577525539,2.316,550.041228,829.44576,0.6631430944923995,1.5079701625566146,2,11
heft,montage,2,5.0,8,top-n,2,mAdd_00000176,0.8249709557191696,"mAdd_00000332,mAdd_00000176",15269.90771149074,1,2,26551.744722980315,26972.7092775052,0.9843929450989203,332,243.7379307228916,31.44605577525539,2.316,550.179294,829.44576,0.663309550223031,1.5075917415387137,2,11
heft,montage,2,5.0,8,top-n,3,mAdd_00000058,0.825,"mAdd_00000332,mAdd_00000176,mAdd_00000058",15271.272459570602,1,2,11872.946455411435,26972.7092775052,0.44018368096649746,332,243.7379307228916,31.44605577525539,7.011,550.062993,829.44576,0.6631693349062391,1.507910494898536,2,11
heft,montage,2,5.0,8,bottom-n,1,mBackground_00000223,0.48197287662013905,mBackground_00000223,3623.554525385269,1,2,26955.189458401233,26972.7092775052,0.9993504612783345,332,243.7379307228916,31.44605577525539,114.103,59.557052999999996,110.004478,0.5414057144110078,1.8470436742395566,2,2
heft,montage,2,5.0,8,bottom-n,2,mBackground_00000212,0.5208724798058144,"mBackground_00000223,mBackground_00000212",3846.861136766838,1,2,26977.038757128823,26972.7092775052,1.0001605133388374,332,243.7379307228916,31.44605577525539,114.103,32.576222,110.004478,0.2961354173236475,3.3768335075810816,2,2
heft,montage,2,5.0,8,bottom-n,3,mBackground_00000194,0.5653372898203357,"mBackground_00000223,mBackground_00000212,mBackground_00000194",2717.586157490314,1,2,26971.785734134337,26972.7092775052,0.9999657600813711,332,243.7379307228916,31.44605577525539,114.103,55.126428,220.008956,0.2505644724753841,3.9909887867213167,4,3
cpop,montage,2,5.0,8,top-n,1,mAdd_00000332,0.825,mAdd_00000332,15267.922195361389,1,2,26884.783203404186,28627.162146040682,0.9391354639433767,332,243.7379307228916,31.44605577525539,2.316,550.041228,829.44576,0.6631430944923995,1.5079701625566146,2,11
cpop,montage,2,5.0,8,top-n,2,mAdd_00000058,0.8031099230260528,"mAdd_00000332,mAdd_00000058",13258.80825665081,1,2,24129.416838611076,28627.162146040682,0.8428853937919351,332,243.7379307228916,31.44605577525539,7.011,550.062993,829.44576,0.6631693349062391,1.507910494898536,2,11
cpop,montage,2,5.0,8,top-n,3,mAdd_00000117,0.825,"mAdd_00000332,mAdd_00000058,mAdd_00000117",14422.529347542762,1,2,13816.293368963024,28627.162146040682,0.48262881589448453,332,243.7379307228916,31.44605577525539,2.316,605.048677,829.44576,0.7294614140893312,1.3708744296617972,2,12
cpop,montage,2,5.0,8,bottom-n,1,mBackground_00000218,0.4961563860845426,mBackground_00000218,3648.6053310237403,1,2,28629.449704185794,28627.162146040682,1.0000799086592462,332,243.7379307228916,31.44605577525539,114.103,59.887862999999996,110.004478,0.5444129556253154,1.8368409305237694,2,2
cpop,montage,2,5.0,8,bottom-n,2,mBackground_00000241,0.505775146547318,"mBackground_00000218,mBackground_00000241",3810.6399098699003,1,2,28613.720178452026,28627.162146040682,0.9995304470795924,332,243.7379307228916,31.44605577525539,114.103,59.777617,110.004478,0.5434107600601495,1.8402285591277419,2,2
cpop,montage,2,5.0,8,bottom-n,3,mBackground_00000212,0.5241186279954375,"mBackground_00000218,mBackground_00000241,mBackground_00000212",3647.7502393309696,1,2,28511.04281763836,28627.162146040682,0.9959437359592285,332,243.7379307228916,31.44605577525539,114.103,32.576222,110.004478,0.2961354173236475,3.3768335075810816,2,2
heft,montage,2,5.0,16,top-n,1,mAdd_00000058,0.825,mAdd_00000058,14930.917016615538,1,2,21125.883873796352,21138.93355121142,0.9993826709666572,264,234.58845454545454,31.631572456035766,8.347,550.041227,829.44576,0.6631430932867751,1.507970165298173,2,11
heft,montage,2,5.0,16,top-n,2,mAdd_00000117,0.8247631059359288,"mAdd_00000058,mAdd_00000117",14915.843593091151,1,2,21044.564343903177,21138.93355121142,0.9955357630942157,264,234.58845454545454,31.631572456035766,2.316,605.314896,829.44576,0.7297823741964755,1.370271515670746,2,12
heft,montage,2,5.0,16,top-n,3,mAdd_00000242,0.825,"mAdd_00000058,mAdd_00000117,mAdd_00000242",14926.723753870607,1,2,6343.8494348318045,21138.93355121142,0.30010262435723745,264,234.58845454545454,31.631572456035766,23.162,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
heft,montage,2,5.0,16,bottom-n,1,mBackground_00000174,0.45320462895464175,mBackground_00000174,3729.170196484036,1,2,21106.532879037703,21138.93355121142,0.998467251335304,264,234.58845454545454,31.631572456035766,114.103,51.392799,110.004478,0.4671882448276332,2.1404648149247527,2,2
heft,montage,2,5.0,16,bottom-n,2,mBackground_00000048,0.3220521053320391,"mBackground_00000174,mBackground_00000048",1822.1935745930277,1,2,21157.281510782355,21138.93355121142,1.0008679699723966,264,234.58845454545454,31.631572456035766,114.103,45.73670499999999,110.004478,0.41577130160101294,2.4051684090491436,2,2
heft,montage,2,5.0,16,bottom-n,3,mBackground_00000168,0.4567428787953678,"mBackground_00000174,mBackground_00000048,mBackground_00000168",3512.6020603093166,1,2,21141.400318309723,21138.93355121142,1.0001166930721612,264,234.58845454545454,31.631572456035766,114.103,39.372512,110.00448,0.3579173502751888,2.7939411130282976,2,2
cpop,montage,2,5.0,16,top-n,1,mAdd_00000242,0.8289517955384462,mAdd_00000242,14905.897522216088,1,2,21160.487812013205,21455.17654087377,0.9862649124187275,264,234.58845454545454,31.631572456035766,23.162,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
cpop,montage,2,5.0,16,top-n,2,mAdd_00000176,0.825,"mAdd_00000242,mAdd_00000176",14923.421365515012,1,2,20909.87350125776,21455.17654087377,0.9745840805095607,264,234.58845454545454,31.631572456035766,2.316,495.038989,829.44576,0.596831056198298,1.6755160268800564,2,10
cpop,montage,2,5.0,16,top-n,3,mAdd_00000058,0.825,"mAdd_00000242,mAdd_00000176,mAdd_00000058",14851.694726206482,1,2,7069.984218791892,21455.17654087377,0.3295234697940157,264,234.58845454545454,31.631572456035766,8.347,550.041227,829.44576,0.6631430932867751,1.507970165298173,2,11
cpop,montage,2,5.0,16,bottom-n,1,mBackground_00000111,0.4567046291416072,mBackground_00000111,3701.7113570362853,1,2,21457.50729406088,21455.17654087377,1.0001086336056322,264,234.58845454545454,31.631572456035766,114.103,57.636921,110.004478,0.523950679535064,1.908576587566154,2,2
cpop,montage,2,5.0,16,bottom-n,2,mBackground_00000114,0.4576533142968078,"mBackground_00000111,mBackground_00000114",3698.4133054453887,1,2,21463.708952241035,21455.17654087377,1.0003976854420662,264,234.58845454545454,31.631572456035766,114.103,57.08462,110.004478,0.5189299657419401,1.9270423101704102,2,2
cpop,montage,2,5.0,16,bottom-n,3,mBackground_00000173,0.4670403055119819,"mBackground_00000111,mBackground_00000114,mBackground_00000173",3677.0599538332954,1,2,21463.708952241035,21455.17654087377,1.0003976854420662,264,234.58845454545454,31.631572456035766,114.103,38.066637,110.004478,0.34604624913542154,2.8897871382754405,2,2
heft,montage,2,10.0,4,top-n,1,mAdd_00000102,0.825,mAdd_00000102,34661.49771778228,1,2,76622.85675252216,77921.58329246148,0.9833329036056052,629,239.67865500794915,29.730401100117785,2.316,1210.068098,829.44576,1.4588875564328643,0.6854537867504379,2,23
heft,montage,2,10.0,4,top-n,2,mAdd_00000456,0.825,"mAdd_00000102,mAdd_00000456",34625.15203418189,1,2,76024.86910009837,77921.58329246148,0.9756586800188054,629,239.67865500794915,29.730401100117785,9.609,1100.117315,829.44576,1.3263282158437943,0.7539611900390824,2,21
heft,montage,2,10.0,4,top-n,3,mAdd_00000396,0.825,"mAdd_00000102,mAdd_00000456,mAdd_00000396",34618.27181798367,1,2,43773.58908617283,77921.58329246148,0.5617646258787931,629,239.67865500794915,29.730401100117785,17.866,880.054665,829.44576,1.0610153278738805,0.9424934529493119,2,17
heft,montage,2,10.0,4,bottom-n,1,mBackground_00000325,0.621525417883593,mBackground_00000325,3636.083416076668,1,2,77923.27656882284,77921.58329246148,1.0000217305179107,629,239.67865500794915,29.730401100117785,114.103,56.478248,110.00448,0.5134177080787983,1.9477318064115587,2,2
heft,montage,2,10.0,4,bottom-n,2,mBackground_00000366,0.6332117621236311,"mBackground_00000325,mBackground_00000366",4221.124023521828,1,2,77958.03475614918,77921.58329246148,1.0004677967534474,629,239.67865500794915,29.730401100117785,114.103,51.350041,110.004478,0.4667995515600737,2.142247130825076,2,2
heft,montage,2,10.0,4,bottom-n,3,mBackground_00000596,0.5242719466676686,"mBackground_00000325,mBackground_00000366,mBackground_00000596",8190.395357143658,1,2,77094.70145877471,77921.58329246148,0.9893882824405242,629,239.67865500794915,29.730401100117785,114.103,55.179027999999995,110.004478,0.5016071073033953,1.9935921669370475,2,2
cpop,montage,2,10.0,4,top-n,1,mAdd_00000205,0.8249204974554014,mAdd_00000205,34637.26081111769,1,2,76463.81013747597,77693.09324754748,0.9841777041087199,629,239.67865500794915,29.730401100117785,2.316,1100.063623,829.44576,1.3262634834615348,0.7539979894417433,2,21
cpop,montage,2,10.0,4,top-n,2,mAdd_00000396,0.825,"mAdd_00000205,mAdd_00000396",34645.73596240539,1,2,43903.94745584268,77693.09324754748,0.5650946000560814,629,239.67865500794915,29.730401100117785,17.866,880.054665,829.44576,1.0610153278738805,0.9424934529493119,2,17
cpop,montage,2,10.0,4,top-n,3,mBackground_00000419,0.9998399816395429,"mAdd_00000205,mAdd_00000396,mBackground_00000419",15857.27652570948,2,3,77241.83156418396,77693.09324754748,0.99419174003118,629,239.67865500794915,29.730401100117785,114.103,50.417704,220.008956,0.22916205283933985,4.363724218778388,4,3
cpop,montage,2,10.0,4,bottom-n,1,mBackground_00000295,0.5290396072370911,mBackground_00000295,8099.242820323969,1,2,77213.07681418031,77693.09324754748,0.9938216331297592,629,239.67865500794915,29.730401100117785,114.103,49.816669,110.004478,0.4528603735567928,2.208186139462677,2,2
cpop,montage,2,10.0,4,bottom-n,2,mBackground_00000299,0.5359680615424114,"mBackground_00000295,mBackground_00000299",8462.977067692584,1,2,77695.31596939081,77693.09324754748,1.000028609001784,629,239.67865500794915,29.730401100117785,114.103,48.820042,110.004478,0.44380049692158896,2.2532647145203195,2,2
cpop,montage,2,10.0,4,bottom-n,3,mBackground_00000325,0.5553300579523661,"mBackground_00000295,mBackground_00000299,mBackground_00000325",1347.6263824238995,1,2,77739.5347758254,77693.09324754748,1.0005977562011845,629,239.67865500794915,29.730401100117785,114.103,56.478248,110.00448,0.5134177080787983,1.9477318064115587,2,2
heft,montage,2,10.0,8,top-n,1,mAdd_00000117,0.825,mAdd_00000117,32580.431184531764,1,2,45115.11820475431,45255.05610192301,0.9969077953001864,264,238.73620833333334,30.560486374068553,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
heft,montage,2,10.0,8,top-n,2,mAdd_00000176,0.825,"mAdd_00000117,mAdd_00000176",32577.015649410503,1,2,44851.08017574789,45255.05610192301,0.9910733526599705,264,238.73620833333334,30.560486374068553,23.161,550.041227,829.44576,0.6631430932867751,1.507970165298173,2,11
heft,montage,2,10.0,8,top-n,3,mAdd_00000058,0.825,"mAdd_00000117,mAdd_00000176,mAdd_00000058",32558.17101944539,1,2,12844.90480901873,45255.05610192301,0.2838335849167783,264,238.73620833333334,30.560486374068553,2.316,605.064153,829.44576,0.7294800723316737,1.370839366185357,2,12
heft,montage,2,10.0,8,bottom-n,1,mBackground_00000207,0.45210787427904925,mBackground_00000207,8223.64167346842,1,2,45252.18622310713,45255.05610192301,0.9999365843496157,264,238.73620833333334,30.560486374068553,114.103,46.411438,110.00448,0.4219049805971538,2.3702019316876157,2,2
heft,montage,2,10.0,8,bottom-n,2,mBackground_00000215,0.46649949284890646,"mBackground_00000207,mBackground_00000215",8334.991209161217,1,2,45158.680674674826,45255.05610192301,0.99787039425979,264,238.73620833333334,30.560486374068553,114.103,36.119304,110.004478,0.3283439425075041,3.045586869558727,2,2
heft,montage,2,10.0,8,bottom-n,3,mBackground_00000115,0.44143510765846755,"mBackground_00000207,mBackground_00000215,mBackground_00000115",7861.543748743901,1,2,45295.66292907867,45255.05610192301,1.0008972881850862,264,238.73620833333334,30.560486374068553,114.103,56.409382,110.004478,0.512791688352905,1.9501096111990732,2,2
cpop,montage,2,10.0,8,top-n,1,mAdd_00000058,0.8249891841195887,mAdd_00000058,32572.652833555796,1,2,47098.52177873728,47748.12852915876,0.9863951369313924,264,238.73620833333334,30.560486374068553,2.316,605.064153,829.44576,0.7294800723316737,1.370839366185357,2,12
cpop,montage,2,10.0,8,top-n,2,mAdd_00000117,0.8293335841600228,"mAdd_00000058,mAdd_00000117",32573.736875533028,1,2,45934.25044328935,47748.12852915876,0.9620115354937583,264,238.73620833333334,30.560486374068553,2.316,495.03899,829.44576,0.5968310574039224,1.675516023495442,2,10
cpop,montage,2,10.0,8,top-n,3,mAdd_00000176,0.825,"mAdd_00000058,mAdd_00000117,mAdd_00000176",32541.303641025857,1,2,15377.30736870838,47748.12852915876,0.3220504728120975,264,238.73620833333334,30.560486374068553,23.161,550.041227,829.44576,0.6631430932867751,1.507970165298173,2,11
cpop,montage,2,10.0,8,bottom-n,1,mBackground_00000192,0.46014664809779215,mBackground_00000192,8369.798788268468,1,2,47753.1662223354,47748.12852915876,1.0001055055628738,264,238.73620833333334,30.560486374068553,114.103,53.636997,110.004478,0.48758921432271146,2.0509067276827597,2,2
cpop,montage,2,10.0,8,bottom-n,2,mBackground_00000216,0.4625620239625906,"mBackground_00000192,mBackground_00000216",8246.762193069535,1,2,47759.24999013208,47748.12852915876,1.0002329193062829,264,238.73620833333334,30.560486374068553,114.103,49.275552,110.00448,0.44794132020804966,2.2324352652609556,2,2
cpop,montage,2,10.0,8,bottom-n,3,mBackground_00000207,0.4634239297435645,"mBackground_00000192,mBackground_00000216,mBackground_00000207",8179.770001425346,1,2,47759.24999013208,47748.12852915876,1.0002329193062829,264,238.73620833333334,30.560486374068553,114.103,46.411438,110.00448,0.4219049805971538,2.3702019316876157,2,2
heft,montage,2,10.0,16,top-n,1,mBackground_00000320,0.8751202093747004,mBackground_00000320,20632.121747203062,3,4,50286.03010343904,50291.54084552787,0.9998904240753778,836,237.64380143540671,30.71318044617326,114.103,13.761874,330.013434,0.04170095087704823,23.980268530288825,6,4
heft,montage,2,10.0,16,top-n,2,mBackground_00000328,0.8708588720568332,"mBackground_00000320,mBackground_00000328",20416.645135048453,3,4,50312.59562984274,50291.54084552787,1.0004186545880458,836,237.64380143540671,30.71318044617326,114.103,16.97523,330.013434,0.05143799691499831,19.440881449028968,6,4
heft,montage,2,10.0,16,top-n,3,mBackground_00000337,0.8642754860472535,"mBackground_00000320,mBackground_00000328,mBackground_00000337",20576.80405828188,3,4,50309.953592508566,50291.54084552787,1.0003661201599938,836,237.64380143540671,30.71318044617326,114.103,30.441398,330.013434,0.09224290548123565,10.84094212755932,6,4
heft,montage,2,10.0,16,bottom-n,1,mBackground_00000776,0.46659983468868405,mBackground_00000776,7766.132539981747,1,2,50230.00709629008,50291.54084552787,0.9987764592572975,836,237.64380143540671,30.71318044617326,114.103,55.001279,110.004478,0.49999127308253755,2.000034908279133,2,2
heft,montage,2,10.0,16,bottom-n,2,mBackground_00000087,0.469963815650866,"mBackground_00000776,mBackground_00000087",8083.969867366479,1,2,49969.70705613994,50291.54084552787,0.9936006377220286,836,237.64380143540671,30.71318044617326,114.103,56.530006,110.004478,0.5138882255320552,1.945948457886242,2,2
heft,montage,2,10.0,16,bottom-n,3,mBackground_00000523,0.4562687397142572,"mBackground_00000776,mBackground_00000087,mBackground_00000523",7506.214523118684,1,2,50273.823801089056,50291.54084552787,0.9996477132308745,836,237.64380143540671,30.71318044617326,114.103,57.123566,110.00448,0.5192839964335998,1.9257285163184668,2,2
cpop,montage,2,10.0,16,top-n,1,mBackground_00000328,0.909689511981618,mBackground_00000328,24224.01773442291,3,4,52808.818965650134,52801.070046736444,1.000146756853731,836,237.64380143540671,30.71318044617326,114.103,16.97523,330.013434,0.05143799691499831,19.440881449028968,6,4
cpop,montage,2,10.0,16,top-n,2,mBackground_00000315,0.8465171398041278,"mBackground_00000328,mBackground_00000315",21188.332105723784,3,4,52795.19015985214,52801.070046736444,0.9998886407627895,836,237.64380143540671,30.71318044617326,114.103,53.598167999999994,330.013434,0.16241207926099152,6.157177499051834,6,4
cpop,montage,2,10.0,16,top-n,3,mBackground_00000320,0.9184346685782909,"mBackground_00000328,mBackground_00000315,mBackground_00000320",24002.216793457774,3,4,52834.92866307845,52801.070046736444,1.0006412486775749,836,237.64380143540671,30.71318044617326,114.103,13.761874,330.013434,0.04170095087704823,23.980268530288825,6,4
cpop,montage,2,10.0,16,bottom-n,1,mBackground_00000523,0.47187988505947903,mBackground_00000523,7570.346091975829,1,2,52767.82562906644,52801.070046736444,0.9993703836372904,836,237.64380143540671,30.71318044617326,114.103,57.123566,110.00448,0.5192839964335998,1.9257285163184668,2,2
cpop,montage,2,10.0,16,bottom-n,2,mBackground_00000730,0.4798418698955505,"mBackground_00000523,mBackground_00000730",8178.067454455471,1,2,52807.59105850874,52801.070046736444,1.0001235015079528,836,237.64380143540671,30.71318044617326,114.103,57.676283,110.00448,0.5243084917996067,1.9072740869934355,2,2
