scheduler_name,experiment_num,dag_type,num_tasks,ccr,levels,branching_factor,num_processors,mode,n,task_name,task_score,duplicated_tasks,target_benefit,dup_factor,makespan,baseline_makespan,makespan_ratio,task_cost,incoming_comm,outgoing_comm,in_out_ratio,out_in_ratio,num_children,num_parents
cpop,8,branching,86,10.0,4,4,4,top-n,1,53,0.9664436116573466,53,17.06214753841639,2,55.95379863575428,56.18755112964044,0.995839781425127,0.18254669140692392,0.3113649712352698,0.9201319971191265,0.3383916353415959,2.955155788619098,1,1
cpop,8,branching,86,10.0,4,4,4,top-n,2,59,0.9329247215735033,"53,59",16.789921300455852,2,55.554138532692875,56.18755112964044,0.9887268160969304,0.3141586131597342,0.11585929998896576,0.8016099569386055,0.14453325958105495,6.918822718719597,1,1
cpop,8,branching,86,10.0,4,4,4,top-n,3,34,0.9082659201678951,"53,59,34",13.692886929773984,2,53.23696470972286,56.18755112964044,0.9474868300789663,0.9703075363872447,0.543400875462656,0.981196716791393,0.5538144045565387,1.805659065153316,1,1
cpop,8,branching,86,10.0,4,4,4,bottom-n,1,1,0.39006127551171954,1,1.689662721847414,2,55.587447926127204,56.18755112964044,0.9893196412470686,0.11123178373499344,0.18763779826094254,1.9070878132404374,0.09838970023206056,10.163665481665399,4,1
cpop,8,branching,86,10.0,4,4,4,bottom-n,2,60,0.5528546016254465,"1,60",1.69384070079753,2,55.587447926127204,56.18755112964044,0.9893196412470686,0.47610590053170393,0.2852572810197149,0.11968039840408236,2.383492074087085,0.4195524754925043,1,1
cpop,8,branching,86,10.0,4,4,4,bottom-n,3,14,0.3723585580482308,"1,60,14",0.04005811838781881,2,55.587447926127204,56.18755112964044,0.9893196412470686,0.4043532727233369,0.6109953837161338,1.7690869233794893,0.34537329717465126,2.8954178223405376,4,1
heft,8,branching,32,10.0,5,2,4,top-n,1,16,0.9243859842055171,16,3.1494287121191533,2,28.590868862553688,25.77625866980528,1.1091938992700088,0.5662486761254709,0.24185988344610007,0.545320291828535,0.443518950367884,2.254695090639382,1,1
heft,8,branching,32,10.0,5,2,4,top-n,2,25,0.8833333333333333,"16,25",5.964038904867561,2,25.62825616245373,25.77625866980528,0.9942581850513115,0.6300918834432457,0.49672331535398,0.42366064228187095,1.172455653842631,0.852910723508031,1,1
heft,8,branching,32,10.0,5,2,4,top-n,3,30,0.8833333333333333,"16,25,30",2.08834474328852,2,23.539911419281943,25.77625866980528,0.9132400369203685,0.6276490386287568,0.40351893280275825,0.2904302714861632,1.3893831753071335,0.7197438530799414,1,1
heft,8,branching,32,10.0,5,2,4,bottom-n,1,30,0.78660185309803,30,2.355202714478086,2,25.77625866980528,25.77625866980528,1.0,0.6276490386287568,0.40351893280275825,0.2904302714861632,1.3893831753071335,0.7197438530799414,1,1
heft,8,branching,32,10.0,5,2,4,bottom-n,2,16,0.9243859842055171,"30,16",2.236347250640069,2,28.590868862553688,25.77625866980528,1.1091938992700088,0.5662486761254709,0.24185988344610007,0.545320291828535,0.443518950367884,2.254695090639382,1,1
heft,8,branching,32,10.0,5,2,4,bottom-n,3,25,0.8833333333333333,"30,16,25",5.0509574433884765,2,23.539911419281943,25.77625866980528,0.9132400369203685,0.6300918834432457,0.49672331535398,0.42366064228187095,1.172455653842631,0.852910723508031,1,1
cpop,8,branching,32,10.0,5,2,4,top-n,1,20,0.9934651859445911,20,14.082490076774715,2,30.388828813742986,33.82094440814768,0.8985210006856617,0.3318642433736792,0.19433267486462658,0.8781660167182676,0.22129377721863291,4.518879891557114,1,1
cpop,8,branching,32,10.0,5,2,4,top-n,2,24,0.9581636511320093,"20,24",7.99448168711363,2,30.388828813742986,33.82094440814768,0.8985210006856617,0.6109280409895529,0.6531783168465268,0.571741652583704,1.1424361228446624,0.8753224622397294,1,1
cpop,8,branching,32,10.0,5,2,4,top-n,3,17,0.9443384314700887,"20,24,17",5.636214998782638,2,26.46082579719522,33.82094440814768,0.7823798613624946,0.4593906875590596,0.6370621370233341,0.9335457028732432,0.6824113003386985,1.465391911745415,1,1
cpop,8,branching,32,10.0,5,2,4,bottom-n,1,8,0.4751470538313681,8,1.9382361196067102,2,32.778437849844074,33.82094440814768,0.96917571118882,0.1058056426221025,0.12470151077036516,0.7510365825335696,0.1660391965857286,6.022674287535982,2,1
cpop,8,branching,32,10.0,5,2,4,bottom-n,2,22,0.5589198480836439,"8,22",0.629878508849675,2,32.778437849844074,33.82094440814768,0.96917571118882,0.7421860480945104,0.6295550654844094,0.4242107834467487,1.4840619099053094,0.6738263365736575,1,1
cpop,8,branching,32,10.0,5,2,4,bottom-n,3,25,0.5843243058136347,"8,22,25",0.728904600101405,2,32.778437849844074,33.82094440814768,0.96917571118882,0.6300918834432457,0.49672331535398,0.42366064228187095,1.172455653842631,0.852910723508031,1,1
heft,8,branching,122,10.0,5,3,4,top-n,1,37,0.7857969926040456,37,10.203689363280812,3,36.64348711074152,36.64348711074152,1.0,0.16071749504312088,0.2690164665537307,1.23566278898898,0.21771025958776352,4.5932607948449915,3,1
heft,8,branching,122,10.0,5,3,4,top-n,2,18,0.8300551529221635,"37,18",14.224128663282714,3,36.64348711074152,36.64348711074152,1.0,0.18348732977357504,0.3365351884244321,1.589156090959033,0.21176975020832467,4.7221097395462195,3,1
heft,8,branching,122,10.0,5,3,4,top-n,3,70,0.7994319688314353,"37,18,70",2.639984237566665,3,38.68274376928067,36.64348711074152,1.0556512717355815,0.4003072871251228,0.46584304601492843,0.9565182935460679,0.48701948426717934,2.053305940120045,1,1
heft,8,branching,122,10.0,5,3,4,bottom-n,1,69,0.5449369313377099,69,0.2837248168018789,2,36.64348711074152,36.64348711074152,1.0,0.9342910536139316,0.7451601365224184,0.10260181086980336,7.262641177629797,0.1376909550591835,1,1
heft,8,branching,122,10.0,5,3,4,bottom-n,2,35,0.4648243359585947,"69,35",1.3493030341248264,2,36.64348711074152,36.64348711074152,1.0,0.36262173587636953,0.6046432382667796,1.8653178526429641,0.32415024464064507,3.0849891879878295,3,1
heft,8,branching,122,10.0,5,3,4,bottom-n,3,9,0.5296753842006775,"69,35,9",3.130594266512505,2,35.49662658889483,36.64348711074152,0.9687022002469163,0.36708133606534565,0.14942258931686894,1.9156175777187083,0.0780023064388535,12.820133732634,3,1
cpop,8,branching,122,10.0,5,3,4,top-n,1,98,0.9215741053643689,98,8.4932760762389,2,39.80322752765841,39.90739334064894,0.9973898116546632,0.2491516276399945,0.25293253851655384,0.9273220295023802,0.2727558824977797,3.666282064542238,1,1
cpop,8,branching,122,10.0,5,3,4,top-n,2,81,0.8933189374305696,"98,81",7.904415304749076,2,39.80322752765841,39.90739334064894,0.9973898116546632,0.15339631251482402,0.17126322087497944,0.8086338930832622,0.21179327547348437,4.72158522391423,1,1
cpop,8,branching,122,10.0,5,3,4,top-n,3,117,0.8591387431831634,"98,81,117",8.069051207824419,2,39.924936812253506,39.90739334064894,1.0004396045478294,0.17691407119650518,0.2602091393018257,0.8828462055526751,0.2947389224365877,3.3928331953345836,1,1
cpop,8,branching,122,10.0,5,3,4,bottom-n,1,75,0.5495997501535657,75,0.7808746139267448,2,39.90739334064894,39.90739334064894,1.0,0.49820491081596296,0.20129183713258106,0.2731066158405993,0.7370448954999557,1.3567694534017163,1,1
cpop,8,branching,122,10.0,5,3,4,bottom-n,2,115,0.5548797503747138,"75,115",0.5297583546601565,2,40.27067617327664,39.90739334064894,1.0091031461144737,0.45818169489262306,0.5287476595886169,0.7290724519164622,0.725233353967407,1.3788665324470741,1,1
cpop,8,branching,122,10.0,5,3,4,bottom-n,3,120,0.5455212016802483,"75,115,120",1.1950710420899746,2,40.27067617327664,39.90739334064894,1.0091031461144737,0.14617725885945962,0.34924092764789416,0.19788838199700454,1.7648379562433365,0.5666242594468087,1,1
heft,8,branching,342,10.0,5,4,4,top-n,1,29,0.8658205455824406,29,34.142085295849164,2,132.16944192305183,132.52004055752525,0.9973543727197909,0.610583066088242,0.12905383737197004,2.825797235415299,0.045669885919115985,21.89626665087489,4,1
heft,8,branching,342,10.0,5,4,4,top-n,2,179,0.9540306026656575,"29,179",2.8539285392858744,2,132.16944192305183,132.52004055752525,0.9973543727197909,0.1684157076276829,0.15649616195482646,0.12969268510949242,1.206669148862986,0.8287275770183359,1,1
heft,8,branching,342,10.0,5,4,4,top-n,3,276,0.8833333333333333,"29,179,276",2.813768524171138,2,132.06886745000673,132.52004055752525,0.9965954348819969,0.13960681749964485,0.16919565857966778,0.13475441532738625,1.255585267233036,0.7964413298697941,1,1
heft,8,branching,342,10.0,5,4,4,bottom-n,1,15,0.5520590455059139,15,6.583094877567465,2,132.45920404545564,132.52004055752525,0.9995409259473989,0.13960681749964485,0.40907697490116934,1.512168811574621,0.2705233514737006,3.6965385596193783,4,1
heft,8,branching,342,10.0,5,4,4,bottom-n,2,227,0.561579864988191,"15,227",0.36960073672176463,2,132.59916786652767,132.52004055752525,1.0005970969271478,0.10827736293585705,0.43858896481884807,0.28324110067037134,1.5484651195776369,0.6458007916076033,1,1
heft,8,branching,342,10.0,5,4,4,bottom-n,3,194,0.5586746129961976,"15,227,194",0.18253547967168515,2,133.0943587295975,132.52004055752525,1.0043338212820947,0.6833383657648445,0.21743589192061813,0.11255576775692196,1.931805861696912,0.5176503601255216,1,1
cpop,8,branching,342,10.0,5,4,4,top-n,1,165,0.9952634339287189,165,11.962728382960734,2,141.25325223353917,140.64513539093534,1.0043237673376582,0.16977972127295857,0.45714669126953905,0.8849043920288793,0.5166057433859136,1.9357121224511482,1,1
cpop,8,branching,342,10.0,5,4,4,top-n,2,200,0.9900944835246044,"165,200",10.134137185804548,2,141.25325223353917,140.64513539093534,1.0043237673376582,0.6552907552454935,0.40703165934799895,0.7625413988754262,0.5337830312534866,1.8734203626737493,1,1
cpop,8,branching,342,10.0,5,4,4,top-n,3,199,0.9462176909835597,"165,200,199",9.842508891145414,2,141.25325223353917,140.64513539093534,1.0043237673376582,0.3509605228538569,0.12603411563377184,0.4252704588913637,0.296362263116817,3.374248763938715,1,1
cpop,8,branching,342,10.0,5,4,4,bottom-n,1,168,0.569146782497301,168,1.2692548682767466,2,140.64513539093534,140.64513539093534,1.0,0.11022632112895837,0.42949499876322145,0.16982791866055316,2.5290011333276885,0.3954130296035845,1,1
cpop,8,branching,342,10.0,5,4,4,bottom-n,2,179,0.572138636164858,"168,179",1.6829858190803293,2,140.64513539093534,140.64513539093534,1.0,0.1684157076276829,0.15649616195482646,0.12969268510949242,1.206669148862986,0.8287275770183359,1,1
cpop,8,branching,342,10.0,5,4,4,bottom-n,3,149,0.5817500399742573,"168,179,149",0.975150296365598,2,140.64513539093534,140.64513539093534,1.0,0.35012406195890866,0.17881340215946556,0.27465277994742493,0.6510525842618258,1.5359742425933485,1,1
cpop,8,branching,14,10.0,3,3,8,top-n,1,4,0.9120970218753095,4,7.438136169602234,2,7.616508461069003,15.05464463022775,0.5059241614894087,0.2733115825434699,0.25095667271413763,0.44348520399641334,0.5658738340144652,1.7671783706727062,1,1
cpop,8,branching,14,10.0,3,3,8,bottom-n,1,4,0.9120970218753095,4,7.438136169602234,2,7.616508461069003,15.05464463022775,0.5059241614894087,0.2733115825434699,0.25095667271413763,0.44348520399641334,0.5658738340144652,1.7671783706727062,1,1
heft,8,branching,22,10.0,3,4,8,top-n,1,14,0.9563637680054919,14,9.770427122933318,2,19.149942396872593,19.49387061471454,0.9823571098506039,0.35591871075116627,0.1548466308065504,0.7908263338226974,0.19580358440778337,5.107158804189129,1,1
heft,8,branching,22,10.0,3,4,8,top-n,2,16,0.9280873672503351,"14,16",8.816254861931627,2,11.084645917264488,19.49387061471454,0.5686221139119224,0.6093583737285021,0.2645570795710688,0.6454354275653401,0.40988930615260744,2.439683068061518,1,1
heft,8,branching,22,10.0,3,4,8,top-n,3,8,0.8931474381876012,"14,16,8",0.5288798244359345,2,10.555766092935306,19.49387061471454,0.5414915437556822,0.2217562471788486,0.21633551071306809,0.26586961724174624,0.8136902326690512,1.2289689120635245,1,1
heft,8,branching,22,10.0,3,4,8,bottom-n,1,10,0.5194503816548481,10,0.1178885020736935,2,19.49387061471454,19.49387061471454,1.0,0.4818078878202831,0.1130921792161015,0.32340328410901664,0.34969397273646435,2.8596432251167734,1,1
heft,8,branching,22,10.0,3,4,8,bottom-n,2,8,0.5195622158978811,"10,8",1.0130517174180227,2,19.49387061471454,19.49387061471454,1.0,0.2217562471788486,0.21633551071306809,0.26586961724174624,0.8136902326690512,1.2289689120635245,1,1
heft,8,branching,22,10.0,3,4,8,bottom-n,3,16,0.8983894834301556,"10,8,16",8.468104153866385,2,19.49387061471454,19.49387061471454,1.0,0.6093583737285021,0.2645570795710688,0.6454354275653401,0.40988930615260744,2.439683068061518,1,1
cpop,8,branching,22,10.0,3,4,8,top-n,1,14,0.9563637680054919,14,10.430466120744498,2,11.576698144783862,20.986232215247597,0.5516329956728862,0.35591871075116627,0.1548466308065504,0.7908263338226974,0.19580358440778337,5.107158804189129,1,1
cpop,8,branching,22,10.0,3,4,8,top-n,2,10,0.930897835200404,"14,10",0.5384238807603001,2,15.3204342241285,20.986232215247597,0.7300230964278286,0.4818078878202831,0.1130921792161015,0.32340328410901664,0.34969397273646435,2.8596432251167734,1,1
cpop,8,branching,22,10.0,3,4,8,top-n,3,8,0.8931474381876012,"14,10,8",4.282159960104938,2,11.03827426428943,20.986232215247597,0.525976942934499,0.2217562471788486,0.21633551071306809,0.26586961724174624,0.8136902326690512,1.2289689120635245,1,1
cpop,8,branching,22,10.0,3,4,8,bottom-n,1,10,0.5574136570125474,10,0.8948599001031088,2,20.986232215247597,20.986232215247597,1.0,0.4818078878202831,0.1130921792161015,0.32340328410901664,0.34969397273646435,2.8596432251167734,1,1
cpop,8,branching,22,10.0,3,4,8,bottom-n,2,14,0.9563637680054919,"10,14",9.947957951224035,2,15.3204342241285,20.986232215247597,0.7300230964278286,0.35591871075116627,0.1548466308065504,0.7908263338226974,0.19580358440778337,5.107158804189129,1,1
cpop,8,branching,22,10.0,3,4,8,bottom-n,3,8,0.8931474381876012,"10,14,8",4.282159960104938,2,11.03827426428943,20.986232215247597,0.525976942934499,0.2217562471788486,0.21633551071306809,0.26586961724174624,0.8136902326690512,1.2289689120635245,1,1
heft,8,branching,16,10.0,4,2,8,top-n,1,11,0.9505880379248236,11,8.474532524915881,2,10.062674818279465,18.045339690359256,0.5576328842208197,0.7623019972973701,0.1044077396800706,0.46055965984950714,0.22669753515578625,4.411163973674444,1,1
heft,8,branching,16,10.0,4,2,8,bottom-n,1,8,0.3647269410742889,8,0.5695452056438537,2,18.045339690359256,18.045339690359256,1.0,0.6892517071759363,0.1736293432298357,0.10717015776616355,1.6201277188439025,0.6172352885324277,1,1
heft,8,branching,16,10.0,4,2,8,bottom-n,2,11,0.9505880379248236,"8,11",7.74162118680894,2,10.303718503550318,18.045339690359256,0.5709905538134642,0.7623019972973701,0.1044077396800706,0.46055965984950714,0.22669753515578625,4.411163973674444,1,1
heft,8,branching,41,10.0,4,3,8,top-n,1,29,0.9322100063685786,29,7.498819641735491,2,26.033160880504933,26.344812405071156,0.9881702887166419,0.825699026173691,0.16557269692739252,0.7979440921063161,0.20749912000768597,4.819297546721929,1,1
heft,8,branching,41,10.0,4,3,8,top-n,2,19,0.9376989127175397,"29,19",6.983218186711909,2,25.60349530394627,26.344812405071156,0.9718609838731594,0.15541300385775783,0.299182241558861,0.8838130854635403,0.33851302552501417,2.95409607488237,1,1
heft,8,branching,41,10.0,4,3,8,top-n,3,38,0.8833333333333333,"29,19,38",6.553552610153247,2,24.397228861874158,26.344812405071156,0.9260733569383054,0.10936771123669375,0.5027043153977003,0.4890367862343712,1.027947854942714,0.9728119915729857,1,1
heft,8,branching,41,10.0,4,3,8,bottom-n,1,27,0.4746862406047819,27,0.05747035691930691,2,26.344812405071156,26.344812405071156,1.0,0.35551450288911435,0.44549746856950573,0.1853058224106304,2.4041201877742453,0.4159525821900811,1,1
heft,8,branching,41,10.0,4,3,8,bottom-n,2,23,0.5753130065898169,"27,23",2.5363081944822916,2,26.344812405071156,26.344812405071156,1.0,0.4909138324075601,0.550205873846618,0.2838917835422208,1.9380831209043803,0.5159737418967684,1,1
heft,8,branching,41,10.0,4,3,8,bottom-n,3,14,0.5658663283020019,"27,23,14",1.5706984759717386,2,26.344812405071156,26.344812405071156,1.0,0.5326506623908239,0.34022043489754505,0.29074967440453214,1.170148979854685,0.8545920367543158,1,1
cpop,8,branching,41,10.0,4,3,8,top-n,1,19,0.9376989127175397,19,5.834699271467628,2,23.179783833902988,25.74956057604862,0.9002011418969242,0.15541300385775783,0.299182241558861,0.8838130854635403,0.33851302552501417,2.95409607488237,1,1
cpop,8,branching,41,10.0,4,3,8,top-n,2,33,0.9917284132372308,"19,33",2.2505365907748107,2,25.66087679908207,25.74956057604862,0.996555911053137,0.7143235859625597,0.45092030221344614,0.8708032390860635,0.5178211127081954,1.9311688447194,1,1
cpop,8,branching,41,10.0,4,3,8,top-n,3,1,0.8375276201574492,"19,33,1",7.029387192485855,2,23.179783833902988,25.74956057604862,0.9002011418969242,0.1653032636002124,0.40525066818665945,1.7443074216066579,0.23232754912742878,4.304267848370889,3,1
cpop,8,branching,41,10.0,4,3,8,bottom-n,1,24,0.5738909479550147,24,1.575728375605312,2,25.74956057604862,25.74956057604862,1.0,0.2921574121617416,0.368547322780958,0.2747875516337612,1.3412082191851271,0.7455963851813899,1,1
cpop,8,branching,41,10.0,4,3,8,bottom-n,2,39,0.6545369222507309,"24,39",1.9428383477855498,2,25.74956057604862,25.74956057604862,1.0,0.8707042019732559,0.3207195885032459,0.5278990538425813,0.6075396160851692,1.6459831976781132,1,1
cpop,8,branching,41,10.0,4,3,8,bottom-n,3,14,0.7023318782704526,"24,39,14",1.1630481716087289,2,25.74956057604862,25.74956057604862,1.0,0.5326506623908239,0.34022043489754505,0.29074967440453214,1.170148979854685,0.8545920367543158,1,1
heft,8,branching,86,10.0,4,4,8,top-n,1,18,0.8506160874020645,18,20.665487048020893,2,30.226851998327096,30.226851998327096,1.0,0.4460429587235212,0.5163174387743009,2.764852021381693,0.18674324512900298,5.354946034643427,4,1
heft,8,branching,86,10.0,4,4,8,top-n,2,62,0.7928143601562181,"18,62",6.117355062410944,2,28.51197194962686,30.226851998327096,0.9432663365409291,0.5858725534250885,0.3268914601817884,0.7386890907175995,0.44252915643336455,2.259738110952196,1,1
heft,8,branching,86,10.0,4,4,8,top-n,3,13,0.723489604892146,"18,62,13",10.314730517910068,2,28.51197194962686,30.226851998327096,0.9432663365409291,0.6116868331673423,0.2421238831088269,2.438301135195851,0.09930023802797387,10.07046931466861,4,1
heft,8,branching,86,10.0,4,4,8,bottom-n,1,5,0.43161997808920866,5,5.437535835220693,2,30.226851998327096,30.226851998327096,1.0,0.8984592202421122,0.4381160878084196,2.6813776276438683,0.16339216203328774,6.120244616117332,4,1
heft,8,branching,86,10.0,4,4,8,bottom-n,2,3,0.4748052384136482,"5,3",0.8783145328790134,2,28.533957730489913,30.226851998327096,0.9439936958062694,0.17051797082076112,0.27348706096944697,1.907821856669176,0.1433504181815602,6.975912680864677,4,1
heft,8,branching,86,10.0,4,4,8,bottom-n,3,30,0.46769197390490175,"5,3,30",0.04864657766809799,2,28.533957730489913,30.226851998327096,0.9439936958062694,0.6480711429821132,0.7009809796119566,0.3380616925146261,2.073529758423099,0.48226942291896074,1,1
cpop,8,branching,86,10.0,4,4,8,top-n,1,31,0.9691658541596271,31,11.27333151812675,2,29.58551131442761,32.91496342217603,0.8988468537836732,0.5688154947581363,0.12149898769678022,0.9835415472373213,0.12353213551380703,8.095059604051217,1,1
cpop,8,branching,86,10.0,4,4,8,top-n,2,81,0.9565799614480179,"31,81",10.166886326667656,2,29.58551131442761,32.91496342217603,0.8988468537836732,0.4051555976866396,0.5011370499240365,0.8095167143448324,0.6190570757141471,1.6153599388980335,1,1
cpop,8,branching,86,10.0,4,4,8,top-n,3,29,0.8824929270569972,"31,81,29",6.783844614028986,2,29.58551131442761,32.91496342217603,0.8988468537836732,0.2035169729091046,0.12560840747420898,0.7361738094024753,0.17062330372247367,5.8608641268987745,1,1
cpop,8,branching,86,10.0,4,4,8,bottom-n,1,66,0.4545524013710893,66,1.4550417180781245,2,32.91496342217603,32.91496342217603,1.0,0.7345136889644169,0.4206172167980293,0.30306545557369535,1.387875817129377,0.7205255597495439,1,1
cpop,8,branching,86,10.0,4,4,8,bottom-n,2,58,0.44676725735218736,"66,58",1.0223344097396954,2,32.91496342217603,32.91496342217603,1.0,0.28994210980088786,0.4034551156318421,0.33691502880755286,1.1974981260402522,0.8350743756958384,1,1
cpop,8,branching,86,10.0,4,4,8,bottom-n,3,13,0.4781926719193932,"66,58,13",1.0337299082544522,2,32.91496342217603,32.91496342217603,1.0,0.6116868331673423,0.2421238831088269,2.438301135195851,0.09930023802797387,10.07046931466861,4,1
cpop,8,branching,32,10.0,5,2,8,top-n,1,29,0.9873940883838823,29,5.18306641969439,2,14.663171097431146,17.769383449587313,0.8251930146609388,0.6287744495246164,0.45627907018765274,0.7816746759477525,0.583719908329422,1.7131504095208119,1,1
cpop,8,branching,32,10.0,5,2,8,top-n,2,28,0.9715636715107436,"29,28",3.0910793356154507,2,14.657718361524408,17.769383449587313,0.8248861533721266,0.5783467372517443,0.10427028003082663,0.29380403012590844,0.3548973783175883,2.817715940141791,1,1
cpop,8,branching,32,10.0,5,2,8,top-n,3,14,0.7855047735702623,"29,28,14",3.0010725761308468,2,14.657718361524408,17.769383449587313,0.8248861533721266,0.6696975560927506,0.17166994363748836,1.2566381632116388,0.13661048077574284,7.320082575813352,2,1
cpop,8,branching,32,10.0,5,2,8,bottom-n,1,19,0.4477606140181909,19,1.4157042869071894,2,17.769383449587313,17.769383449587313,1.0,0.17105701752164043,0.1544563789905489,0.1953886003048883,0.790508651730613,1.265008292838744,1,1
cpop,8,branching,32,10.0,5,2,8,bottom-n,2,24,0.5443015867521286,"19,24",1.967829248482941,2,17.769383449587313,17.769383449587313,1.0,0.3888474289366705,0.12262569236295491,0.3660120693181215,0.33503182720560526,2.9847910520641707,1,1
cpop,8,branching,32,10.0,5,2,8,bottom-n,3,0,0.5929916360413021,"19,24,0",2.0830001383494325,2,17.769383449587313,17.769383449587313,1.0,0.18040754749986293,0.0,0.7864503862308406,0.0,inf,2,0
heft,8,branching,122,10.0,5,3,8,top-n,1,37,0.800309145568958,37,20.397599789010364,2,49.004209021075894,49.004209021075894,1.0,0.2841600500208651,0.18817455020939175,2.297439717988453,0.0819061970314285,12.20908839921217,3,1
heft,8,branching,122,10.0,5,3,8,top-n,2,89,0.9473274358479038,"37,89",10.084601174386435,2,49.004209021075894,49.004209021075894,1.0,0.5945340572342828,0.22211281362004498,0.8613176911311977,0.2578755967828046,3.8778388202519554,1,1
heft,8,branching,122,10.0,5,3,8,top-n,3,78,0.9078768242695743,"37,89,78",9.423292750293541,2,48.042234548394475,49.004209021075894,0.9803695541281425,0.9045789181864905,0.5163288624795166,0.8088349660052303,0.6383612036824058,1.5665112388275946,1,1
heft,8,branching,122,10.0,5,3,8,bottom-n,1,33,0.4385409685180539,33,5.449638676401971,2,49.004209021075894,49.004209021075894,1.0,0.29386625785158305,0.11832246970354199,1.3385868512532646,0.08839356937710949,11.313040157183213,3,1
heft,8,branching,122,10.0,5,3,8,bottom-n,2,14,0.4777114659166356,"33,14",0.3329131151435689,2,49.39535503082077,49.004209021075894,1.0079818859962957,0.10734747821666245,0.8953354582093309,2.3610893115367713,0.3792044010510473,2.6371001951145163,3,1
heft,8,branching,122,10.0,5,3,8,bottom-n,3,52,0.4456652050408088,"33,14,52",0.2895817868873678,2,49.39535503082077,49.004209021075894,1.0079818859962957,0.4594368383924071,0.6306866692103722,0.20870589153846877,3.0218920249988424,0.3309185079173645,1,1
cpop,8,branching,122,10.0,5,3,8,top-n,1,58,0.9933792574544416,58,16.868446736076105,2,46.887070676645024,46.887070676645024,1.0,0.6372248582014824,0.3068861891358624,0.9344470664822663,0.32841473866587007,3.0449303343154837,1,1
cpop,8,branching,122,10.0,5,3,8,top-n,2,50,0.9864820449956025,"58,50",15.40180219408711,2,47.11858026677231,46.887070676645024,1.0049375997857466,0.8542979836901281,0.3472239287160295,0.9153660665351411,0.37932794475367354,2.636241315280307,1,1
cpop,8,branching,122,10.0,5,3,8,top-n,3,101,0.94352992556391,"58,50,101",15.461096093382729,2,46.543341893364506,46.887070676645024,0.9926690070776434,0.3599927464199816,0.22109512022697433,0.7474815429588659,0.29578672852814675,3.3808142947320947,1,1
cpop,8,branching,122,10.0,5,3,8,bottom-n,1,7,0.3692749625807879,7,0.49483790582129217,2,46.887070676645024,46.887070676645024,1.0,0.6718968128482888,0.4525759923484229,1.194081843632292,0.3790158897079672,2.6384118110998007,3,1
cpop,8,branching,122,10.0,5,3,8,bottom-n,2,27,0.3897715889094591,"7,27",1.272814528486137,2,46.887070676645024,46.887070676645024,1.0,0.6982620243156966,0.1544563789905489,1.3444903250269142,0.11488098955822308,8.704660395471157,3,1
cpop,8,branching,122,10.0,5,3,8,bottom-n,3,23,0.4546020993312663,"7,27,23",0.94941391280517,2,47.28358852435431,46.887070676645024,1.0084568697081515,0.7134073710209148,0.16977972127295857,1.0590605284896302,0.16031163158831763,6.237850554525033,3,1
heft,8,branching,342,10.0,5,4,8,top-n,1,64,0.8788104875665955,64,33.79739107693567,4,55.064823731180056,55.83919678500562,0.9861320882388928,0.11690777199862898,0.13192209079693576,2.322217356088378,0.056808674886122554,17.602945360098232,4,1
heft,8,branching,342,10.0,5,4,8,top-n,2,81,0.8238683050429336,"64,81",33.039517536853396,4,54.918586544228084,55.83919678500562,0.9835131897702235,0.4056884971473561,0.17425943558357598,2.7286677189621598,0.06386246092648284,15.658651193401075,4,1
heft,8,branching,342,10.0,5,4,8,top-n,3,84,0.8305783855442296,"64,81,84",16.49887227359001,4,54.715360401570095,55.83919678500562,0.9798737007668186,0.6637252668233693,0.10268963473106564,2.1642486057094135,0.0474481695218213,21.07562862967985,4,1
heft,8,branching,342,10.0,5,4,8,bottom-n,1,3,0.4466114078972592,3,0.1293250370377983,2,54.61034864298852,55.83919678500562,0.9779930906465496,0.7178562590184012,0.17654149278931738,2.0033512718173783,0.08812308419040481,11.34776442730183,4,1
heft,8,branching,342,10.0,5,4,8,bottom-n,2,0,0.477340494730692,"3,0",3.302468222472042,2,53.782673347177145,55.83919678500562,0.9631706121105827,0.3494294513670615,0.0,1.979541580132477,0.0,inf,4,0
heft,8,branching,342,10.0,5,4,8,bottom-n,3,29,0.5156353160695917,"3,0,29",9.40372462339135,3,53.7826738656656,55.83919678500562,0.963170621395968,0.3748985719191522,0.2765828225247264,1.7148048635844124,0.16129113486801783,6.199968775830645,4,1
cpop,8,branching,342,10.0,5,4,8,top-n,1,210,0.905586174437275,210,13.911027199778978,2,66.87437222225063,66.87437222225063,1.0,0.5290604108329516,0.3266868014140379,0.9767926715189166,0.3344484566064962,2.9899973530946062,1,1
cpop,8,branching,342,10.0,5,4,8,top-n,2,203,0.8907175639596498,"210,203",14.077928044483464,2,64.09034625492168,66.87437222225063,0.9583693143604175,0.8159474008631113,0.1016749899052013,0.9617229322793397,0.10572170683735867,9.458795453788795,1,1
cpop,8,branching,342,10.0,5,4,8,top-n,3,257,0.8552934061268835,"210,203,257",11.110215393167032,2,64.09034625492168,66.87437222225063,0.9583693143604175,0.41004186131373394,0.7308434768316596,0.7395685166396678,0.988202526727812,1.0119383152269934,1,1
cpop,8,branching,342,10.0,5,4,8,bottom-n,1,264,0.47623938753144746,264,0.13968469776471437,2,66.87437222225063,66.87437222225063,1.0,0.16678652148481152,0.2963623920127546,0.19424024769794584,1.5257517199711064,0.6554146306444519,1,1
