Branch,Regime,Workflow,CCR,Instance,Seed,Scheduler,Throughput,Makespan,RescheduleCount
riotbench,deterministic,etl,0.2,etl_12,0,CPoP_static,3433.5076797270526,0.0005306252841314782,0
riotbench,deterministic,etl,0.2,etl_12,0,HEFT-Tp_static,3183.809191940369,0.0007038939622816488,0
riotbench,deterministic,etl,0.2,etl_12,0,CPoP-Tp_static,3183.809191940369,0.0007038939622816488,0
riotbench,deterministic,etl,0.2,etl_12,0,FastestNode,3345.8058157199102,0.0005128695305418855,0
riotbench,deterministic,etl,0.2,etl_12,0,MaxTP,3183.809191940369,0.0007038939622816488,0
riotbench,deterministic,etl,0.2,etl_13,0,HEFT_static,5304.531417736656,0.0002905991992234351,0
riotbench,deterministic,etl,0.2,etl_13,0,CPoP_static,5304.531417736656,0.0002905991992234351,0
riotbench,deterministic,etl,0.2,etl_13,0,HEFT-Tp_static,5304.531417736656,0.0002905991992234351,0
riotbench,deterministic,etl,0.2,etl_13,0,CPoP-Tp_static,5304.531417736656,0.0002905991992234351,0
riotbench,deterministic,etl,0.2,etl_13,0,FastestNode,5084.000108840726,0.0003169686415011375,0
riotbench,deterministic,etl,0.2,etl_13,0,MaxTP,5304.531417736656,0.0002905991992234351,0
riotbench,deterministic,etl,0.2,etl_14,0,HEFT_static,1053.6565974043767,0.001411593581383497,0
riotbench,deterministic,etl,0.2,etl_14,0,CPoP_static,1053.6565974043767,0.001411593581383497,0
riotbench,deterministic,etl,0.2,etl_14,0,HEFT-Tp_static,1109.1946733545958,0.0017777689745414576,0
riotbench,deterministic,etl,0.2,etl_14,0,CPoP-Tp_static,1109.1946733545958,0.0017777689745414576,0
riotbench,deterministic,etl,0.2,etl_14,0,FastestNode,2899.3333472237387,0.0006146359916698002,0
riotbench,deterministic,etl,0.2,etl_14,0,MaxTP,1109.1946733545958,0.0017777689745414576,0
riotbench,deterministic,etl,0.2,etl_15,0,HEFT_static,5639.74205999815,0.00029167373656892645,0
riotbench,deterministic,etl,0.2,etl_15,0,CPoP_static,5639.74205999815,0.00029167373656892645,0
riotbench,deterministic,etl,0.2,etl_15,0,HEFT-Tp_static,5788.257873969632,0.0004107665302390385,0
riotbench,deterministic,etl,0.2,etl_15,0,CPoP-Tp_static,5788.257873969632,0.0004107665302390385,0
riotbench,deterministic,etl,0.2,etl_15,0,FastestNode,5639.742059998151,0.00029778522524098023,0
riotbench,deterministic,etl,0.2,etl_15,0,MaxTP,5788.257873969632,0.0004107665302390385,0
riotbench,deterministic,etl,0.2,etl_16,0,HEFT_static,2359.680494168303,0.0006355599029683415,0
riotbench,deterministic,etl,0.2,etl_16,0,CPoP_static,2359.680494168303,0.0006355599029683415,0
riotbench,deterministic,etl,0.2,etl_16,0,HEFT-Tp_static,2568.5585395000608,0.0006618380389450846,0
riotbench,deterministic,etl,0.2,etl_16,0,CPoP-Tp_static,2568.5585395000608,0.0006618380389450846,0
riotbench,deterministic,etl,0.2,etl_16,0,FastestNode,2271.764579628319,0.0006470675401877663,0
riotbench,deterministic,etl,0.2,etl_16,0,MaxTP,2568.5585395000608,0.0006618380389450846,0
riotbench,deterministic,etl,0.2,etl_17,0,HEFT_static,4344.818878684978,0.00044450346704736455,0
riotbench,deterministic,etl,0.2,etl_17,0,CPoP_static,4344.818878684978,0.00044450346704736455,0
riotbench,deterministic,etl,0.2,etl_17,0,HEFT-Tp_static,4344.818878684978,0.00044450346704736455,0
riotbench,deterministic,etl,0.2,etl_17,0,CPoP-Tp_static,4344.818878684978,0.00044450346704736455,0
riotbench,deterministic,etl,0.2,etl_17,0,FastestNode,3547.54966889937,0.0004508191287740299,0
riotbench,deterministic,etl,0.2,etl_17,0,MaxTP,4344.818878684978,0.00044450346704736455,0
riotbench,deterministic,etl,0.2,etl_18,0,HEFT_static,3898.0692158753377,0.00039383377102496117,0
riotbench,deterministic,etl,0.2,etl_18,0,CPoP_static,3898.0692158753377,0.00039383377102496117,0
riotbench,deterministic,etl,0.2,etl_18,0,HEFT-Tp_static,4030.773709553331,0.0004272750548251106,0
riotbench,deterministic,etl,0.2,etl_18,0,CPoP-Tp_static,4030.773709553331,0.0004272750548251106,0
riotbench,deterministic,etl,0.2,etl_18,0,FastestNode,3898.0692158753377,0.00042746924144742757,0
riotbench,deterministic,etl,0.2,etl_18,0,MaxTP,4030.773709553331,0.0004272750548251106,0
riotbench,deterministic,etl,0.2,etl_19,0,HEFT_static,4308.466916364412,0.00038181942061832726,0
riotbench,deterministic,etl,0.2,etl_19,0,CPoP_static,4308.466916364412,0.00038181942061832726,0
riotbench,deterministic,etl,0.2,etl_19,0,HEFT-Tp_static,4476.707088601731,0.000385267638601274,0
riotbench,deterministic,etl,0.2,etl_19,0,CPoP-Tp_static,4476.707088601731,0.000385267638601274,0
riotbench,deterministic,etl,0.2,etl_19,0,FastestNode,4308.466916364412,0.00039154251948667946,0
riotbench,deterministic,etl,0.2,etl_19,0,MaxTP,4476.707088601731,0.000385267638601274,0
riotbench,deterministic,etl,0.2,etl_20,0,HEFT_static,915.944393516608,0.001501749900853241,0
riotbench,deterministic,etl,0.2,etl_20,0,CPoP_static,915.944393516608,0.001501749900853241,0
riotbench,deterministic,etl,0.2,etl_20,0,HEFT-Tp_static,4158.619346293744,0.0008962968390320815,0
riotbench,deterministic,etl,0.2,etl_20,0,CPoP-Tp_static,4158.619346293744,0.0008962968390320815,0
riotbench,deterministic,etl,0.2,etl_20,0,FastestNode,3778.233815687266,0.0004920305852464897,0
riotbench,deterministic,etl,0.2,etl_20,0,MaxTP,4158.619346293744,0.0008962968390320815,0
riotbench,deterministic,etl,0.2,etl_22,0,HEFT_static,2982.5384784162775,0.00043217456150121565,0
riotbench,deterministic,etl,0.2,etl_22,0,CPoP_static,2982.5384784162775,0.00043217456150121565,0
riotbench,deterministic,etl,0.2,etl_22,0,HEFT-Tp_static,3142.9880501032085,0.0004339363610924889,0
riotbench,deterministic,etl,0.2,etl_22,0,CPoP-Tp_static,3142.9880501032085,0.0004339363610924889,0
riotbench,deterministic,etl,0.2,etl_22,0,FastestNode,2891.711068953375,0.00044308285764630117,0
